SampleID,Sp1,Sp2,Sp3,Sp4,Sp5,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34,Sp35,Sp36,Sp37,Sp38,Protein,Moisture,Slope1,Bias1,Slope2,Bias2,Product,Date,Time,IntTime,Temp,GPS,misc,y,dir_y,x,dir_x
SEC 1 WEST,3.316894,3.244355,3.174703,3.107321,3.046922,3.001466,2.95785,2.904854,2.854945,2.816931,2.793488,2.788112,2.792345,2.784914,2.755877,2.721284,2.707911,2.738478,2.813282,2.904019,2.962141,2.971928,2.95414,2.921258,2.876921,2.828684,2.782758,2.738216,2.693326,2.652771,2.619194,2.593897,2.578734,2.574306,2.587943,2.648307,2.782825,2.968036,14.32,10.632,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:08:34 PM,10000,35.3,GPGGA,840.2,46.04425515,N,109.1827509,W
SEC 1 WEST,3.320547,3.246543,3.176375,3.108014,3.046848,3.001737,2.958648,2.905634,2.855603,2.817976,2.796144,2.791594,2.796737,2.790124,2.761311,2.72662,2.714578,2.747575,2.825629,2.918302,2.977279,2.987158,2.968572,2.934831,2.889524,2.840523,2.793401,2.747907,2.702168,2.660628,2.626565,2.601146,2.586684,2.582066,2.596367,2.658969,2.797619,2.987961,14.076,10.85,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:09:05 PM,10000,35,GPGGA,943.4,46.04401855,N,109.1825916,W
SEC 1 WEST,3.280955,3.208978,3.140783,3.073954,3.014443,2.971991,2.930363,2.879083,2.831253,2.796128,2.775753,2.77368,2.782219,2.778025,2.750547,2.717288,2.706741,2.741748,2.821225,2.917042,2.977985,2.988866,2.971157,2.937674,2.892844,2.843839,2.796925,2.751853,2.706217,2.664336,2.630814,2.605284,2.589939,2.586003,2.600873,2.664342,2.802961,2.993164,13.811,11.325,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:09:43 PM,10000,35.5,GPGGA,1014.4,46.04377562,N,109.1824621,W
SEC 1 WEST,3.208146,3.146304,3.087402,3.029614,2.974963,2.932538,2.893057,2.847097,2.803003,2.769484,2.750356,2.747926,2.7542,2.749615,2.723728,2.692524,2.681975,2.713934,2.788023,2.87502,2.929224,2.937719,2.920548,2.889106,2.846906,2.801192,2.757649,2.715251,2.672368,2.633011,2.60108,2.576926,2.562899,2.558697,2.57259,2.631965,2.762394,2.937633,14.393,10.965,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:10:23 PM,10000,35.6,GPGGA,1052.2,46.0435417,N,109.1822068,W
SEC 1 WEST,3.293165,3.220413,3.151726,3.084874,3.024507,2.979997,2.937806,2.887314,2.839828,2.804929,2.78595,2.78513,2.795163,2.791604,2.764781,2.731643,2.721144,2.757334,2.84091,2.939475,3.002575,3.014073,2.996144,2.961646,2.915261,2.86533,2.817424,2.771063,2.724727,2.682159,2.647934,2.622005,2.607217,2.602351,2.617371,2.681172,2.822951,3.017009,13.842,11.04,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:11:31 PM,10000,35.4,GPGGA,1132.2,46.0432796,N,109.1818821,W
SEC 1 WEST,3.223579,3.153244,3.087461,3.023098,2.965092,2.92295,2.882493,2.833308,2.787041,2.753371,2.734666,2.733473,2.742126,2.739047,2.713361,2.681458,2.671482,2.706977,2.786982,2.881986,2.942637,2.95309,2.935202,2.901486,2.856879,2.808231,2.761917,2.717135,2.672472,2.631297,2.598581,2.573555,2.559731,2.555466,2.57027,2.632068,2.769973,2.959708,13.907,11.206,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:12:02 PM,10000,35.3,GPGGA,1240.4,46.04266507,N,109.1819538,W
SEC 1 WEST,3.181281,3.11544,3.05052,2.987518,2.934678,2.896587,2.856283,2.806984,2.760784,2.726319,2.705854,2.702714,2.708338,2.70277,2.675944,2.645298,2.635031,2.668205,2.74135,2.827556,2.881896,2.890629,2.873887,2.842406,2.800942,2.755771,2.712232,2.670413,2.628306,2.589286,2.557983,2.535203,2.521477,2.518068,2.532283,2.592638,2.723927,2.902878,14.244,11.247,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:12:28 PM,10000,35.1,GPGGA,1311,46.04238663,N,109.1819385,W
SEC 1 WEST,3.143234,3.081398,3.022233,2.96426,2.913788,2.878518,2.844616,2.799558,2.756302,2.723848,2.704631,2.700862,2.70541,2.700671,2.678004,2.654405,2.653649,2.694558,2.768738,2.848005,2.894417,2.897921,2.877203,2.842703,2.798511,2.751389,2.707561,2.665663,2.624286,2.587691,2.559698,2.539884,2.529118,2.529339,2.547023,2.608505,2.743295,2.926527,13.283,13.744,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:12:52 PM,10000,35.7,GPGGA,1337.4,46.04214978,N,109.1818926,W
SEC 1 WEST,3.154162,3.090729,3.029154,2.968389,2.915774,2.879628,2.841206,2.792942,2.747436,2.713022,2.691793,2.687765,2.691613,2.6844,2.658299,2.627876,2.617682,2.648512,2.717908,2.798556,2.848955,2.85685,2.840083,2.809726,2.769409,2.72588,2.684104,2.643618,2.6029,2.565571,2.535342,2.513245,2.500393,2.49676,2.510296,2.568012,2.694495,2.866054,14.078,10.995,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:13:54 PM,10000,35.3,GPGGA,1401.8,46.04207857,N,109.1818231,W
SEC 1 WEST,3.249945,3.179612,3.113113,3.047738,2.988014,2.944963,2.904125,2.854659,2.806981,2.771427,2.750402,2.746742,2.752771,2.747283,2.719706,2.686548,2.67573,2.709071,2.785103,2.874906,2.932924,2.943164,2.925645,2.892609,2.848855,2.80061,2.754209,2.709798,2.665281,2.624551,2.591066,2.566766,2.55292,2.548547,2.563008,2.624138,2.760676,2.94604,13.899,11.396,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:14:21 PM,10000,35.6,GPGGA,1503.2,46.04239095,N,109.1817868,W
SEC 1 WEST,3.252072,3.179859,3.110473,3.042663,2.981494,2.938116,2.896378,2.844356,2.794966,2.757878,2.736079,2.732058,2.737341,2.731675,2.703673,2.671028,2.658336,2.689793,2.766149,2.856902,2.914625,2.92425,2.907656,2.874815,2.831507,2.784181,2.739747,2.69552,2.651146,2.611717,2.578197,2.553257,2.538541,2.534688,2.547898,2.608406,2.742085,2.924116,14.704,10.577,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:15:05 PM,10000,35.4,GPGGA,1531,46.04266478,N,109.1818017,W
SEC 1 WEST,3.315237,3.244453,3.176187,3.110418,3.053135,3.011553,2.969226,2.917298,2.868976,2.83218,2.810209,2.805046,2.808954,2.801471,2.773477,2.739911,2.727665,2.760348,2.833153,2.919686,2.973844,2.98288,2.964452,2.931068,2.888231,2.841727,2.796251,2.752187,2.709547,2.668981,2.636265,2.611507,2.597365,2.593041,2.607091,2.667568,2.801158,2.983213,12.553,11.028,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:15:55 PM,10000,35.3,GPGGA,1615,46.04308053,N,109.1816925,W
SEC 1 WEST,0,0,3.176187,3.110418,3.053135,3.011553,2.969226,2.917298,2.868976,2.83218,2.810209,2.805046,2.808954,2.801471,2.773477,2.739911,2.727665,2.760348,2.833153,2.919686,2.973844,2.98288,2.964452,2.931068,2.888231,2.841727,2.796251,2.752187,2.709547,2.668981,2.636265,2.611507,2.597365,2.593041,2.607091,2.667568,2.801158,2.983213,12.553,11.028,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:15:57 PM,10000,0,GPGGA,1704.2,46.04346177,N,109.1818282,W
SEC 1 WEST,0,0,3.176187,3.110418,3.053135,3.011553,2.969226,2.917298,2.868976,2.83218,2.810209,2.805046,2.808954,2.801471,2.773477,2.739911,2.727665,2.760348,2.833153,2.919686,2.973844,2.98288,2.964452,2.931068,2.888231,2.841727,2.796251,2.752187,2.709547,2.668981,2.636265,2.611507,2.597365,2.593041,2.607091,2.667568,2.801158,2.983213,12.553,11.028,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:15:59 PM,10000,0,,,,,,
SEC 1 WEST,3.405104,3.328534,3.256001,3.185557,3.122774,3.07493,3.02881,2.974174,2.923115,2.884103,2.86156,2.857715,2.863948,2.857163,2.827453,2.79146,2.77875,2.812731,2.893592,2.991014,3.052977,3.063367,3.044135,3.008923,2.961196,2.909853,2.861004,2.813512,2.765847,2.722222,2.68643,2.65944,2.644289,2.638976,2.653718,2.718717,2.862001,3.058779,14.101,10.554,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:16:36 PM,10000,35.3,GPGGA,1745.4,46.04365627,N,109.1822342,W
SEC 1 WEST,3.17763,3.11097,3.046566,2.983078,2.927921,2.888893,2.850541,2.803187,2.757928,2.723991,2.705017,2.703534,2.711337,2.707162,2.680737,2.649423,2.638551,2.671171,2.746774,2.836789,2.894576,2.905241,2.889972,2.858888,2.816963,2.770286,2.725855,2.683071,2.639786,2.599926,2.567721,2.544185,2.529864,2.525629,2.540095,2.599745,2.732364,2.912844,14.795,10.921,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:17:24 PM,10000,35.3,GPGGA,1833.4,46.04392137,N,109.1823179,W
SEC 1 WEST,3.181083,3.117462,3.05522,2.994888,2.942578,2.903336,2.864023,2.816776,2.772058,2.73834,2.718859,2.715432,2.721312,2.715884,2.689772,2.658113,2.646225,2.676298,2.746888,2.831201,2.885742,2.895748,2.879579,2.849266,2.808411,2.763722,2.721099,2.679534,2.63786,2.599284,2.568243,2.544618,2.530616,2.526,2.539353,2.596469,2.723153,2.895861,13.733,10.889,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:17:44 PM,10000,35.2,GPGGA,1853.8,46.04409885,N,109.1824775,W
SEC 1 WEST,3.223414,3.156799,3.091651,3.027041,2.971631,2.933147,2.893689,2.841807,2.793632,2.757065,2.736261,2.732607,2.736679,2.730329,2.702441,2.669213,2.656305,2.686378,2.759992,2.846304,2.902186,2.912766,2.897417,2.866356,2.8247,2.779858,2.736279,2.69382,2.651165,2.611298,2.579284,2.555747,2.541626,2.536295,2.550394,2.610512,2.741867,2.920951,13.955,10.497,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:18:04 PM,10000,35.7,GPGGA,1913.4,46.04427977,N,109.182603,W
SEC 1 WEST,3.324773,3.25237,3.183789,3.116766,3.058043,3.014943,2.972352,2.920625,2.871439,2.834214,2.813173,2.809398,2.815495,2.809794,2.78197,2.748085,2.736096,2.768866,2.846746,2.939604,2.999198,3.009204,2.991566,2.958027,2.913642,2.864947,2.818878,2.77374,2.728957,2.68722,2.653631,2.6284,2.613488,2.608401,2.622647,2.684522,2.821272,3.009158,14.128,10.767,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:22:23 PM,10000,35.5,GPGGA,2333,46.04425615,N,109.1822466,W
SEC 1 WEST,3.355815,3.282166,3.21383,3.146728,3.085486,3.038367,2.993404,2.941189,2.891956,2.854133,2.833197,2.829721,2.836543,2.831279,2.802633,2.767317,2.754582,2.788215,2.869125,2.965591,3.027413,3.038534,3.019802,2.984121,2.937415,2.886862,2.83847,2.791338,2.744535,2.701697,2.666526,2.640025,2.624194,2.619034,2.633169,2.695765,2.835216,3.028211,12.586,10.656,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:23:04 PM,10000,35.8,GPGGA,2413.4,46.0442575,N,109.1819548,W
SEC 1 WEST,0,0,3.21383,3.146728,3.085486,3.038367,2.993404,2.941189,2.891956,2.854133,2.833197,2.829721,2.836543,2.831279,2.802633,2.767317,2.754582,2.788215,2.869125,2.965591,3.027413,3.038534,3.019802,2.984121,2.937415,2.886862,2.83847,2.791338,2.744535,2.701697,2.666526,2.640025,2.624194,2.619034,2.633169,2.695765,2.835216,3.028211,12.586,10.656,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:23:06 PM,10000,0,,,,,,
SEC 1 WEST,3.300457,3.227454,3.159097,3.091198,3.030689,2.9861,2.942588,2.889984,2.841594,2.804821,2.783807,2.780467,2.787566,2.782438,2.753736,2.719615,2.707331,2.7406,2.81929,2.913468,2.97433,2.986078,2.968927,2.935932,2.891342,2.842374,2.795469,2.750357,2.704693,2.662843,2.629018,2.603818,2.588732,2.58388,2.598372,2.660544,2.798402,2.987613,13.854,11.079,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:23:27 PM,10000,35.6,GPGGA,2436.4,46.04425797,N,109.1816998,W
SEC 1 WEST,3.2699,3.201567,3.135489,3.071548,3.015522,2.973944,2.932139,2.882064,2.835589,2.800227,2.779739,2.77618,2.783387,2.777534,2.750126,2.716758,2.705087,2.736504,2.811846,2.902138,2.959951,2.970623,2.954031,2.921906,2.878997,2.832302,2.787096,2.743574,2.699992,2.659326,2.626682,2.602345,2.587399,2.582732,2.596989,2.656951,2.790169,2.971469,13.514,10.884,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:23:45 PM,10000,35.6,GPGGA,2455,46.04425837,N,109.1814816,W
SEC 1 WEST,3.207458,3.139678,3.074399,3.009882,2.954899,2.917689,2.881193,2.8317,2.785049,2.751507,2.733176,2.732477,2.741963,2.739279,2.71329,2.681791,2.671544,2.706164,2.786555,2.882083,2.942944,2.954404,2.937968,2.905214,2.861575,2.814199,2.769007,2.725032,2.681075,2.640365,2.607314,2.582781,2.568022,2.563638,2.578538,2.640656,2.777241,2.963829,13.931,11.031,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:24:04 PM,10000,35.5,GPGGA,2513.8,46.04425863,N,109.1812548,W
SEC 1 WEST,3.34544,3.269712,3.198494,3.129326,3.068949,3.023991,2.981225,2.928583,2.879307,2.842963,2.823255,2.822099,2.831329,2.828022,2.800733,2.765847,2.753786,2.789395,2.873144,2.973551,3.03911,3.05201,3.033548,2.998136,2.951373,2.900647,2.851882,2.804429,2.757689,2.714669,2.679229,2.65254,2.636923,2.631949,2.645977,2.710101,2.851109,3.046714,12.699,10.708,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:24:27 PM,10000,35.6,GPGGA,2536.2,46.04425903,N,109.1809838,W
SEC 1 WEST,3.230662,3.16056,3.0924,3.027067,2.969984,2.929013,2.887833,2.837256,2.790578,2.755954,2.736509,2.735558,2.744289,2.741096,2.714153,2.682111,2.670781,2.704623,2.783601,2.878795,2.93969,2.950759,2.933816,2.90111,2.85742,2.809509,2.764038,2.720533,2.67624,2.635266,2.602232,2.577113,2.561675,2.556911,2.571045,2.631563,2.765716,2.949167,13.754,10.766,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:24:55 PM,10000,35.4,GPGGA,2604,46.04425942,N,109.180634,W
SEC 1 WEST,3.352475,3.276103,3.203758,3.133823,3.071468,3.025918,2.981232,2.927249,2.87685,2.839677,2.81913,2.816658,2.824246,2.819687,2.791322,2.756224,2.743371,2.778097,2.859454,2.957443,3.020662,3.031843,3.013628,2.978518,2.932363,2.882423,2.834872,2.788505,2.742235,2.699627,2.664446,2.638208,2.622353,2.617265,2.631457,2.694407,2.833229,3.025005,13.219,10.692,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:25:28 PM,10000,35.6,GPGGA,2637.6,46.04426022,N,109.1802101,W
SEC 1 WEST,3.33023,3.256229,3.18634,3.118779,3.057581,3.012824,2.971366,2.920678,2.872583,2.836745,2.816589,2.814337,2.821578,2.817935,2.790257,2.756221,2.743982,2.777215,2.85594,2.951821,3.013369,3.025035,3.006948,2.972561,2.92762,2.878502,2.831539,2.786208,2.74109,2.699292,2.665145,2.639529,2.623693,2.61855,2.632633,2.693907,2.830093,3.016637,12.321,10.722,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:25:52 PM,10000,35.5,GPGGA,2701.6,46.04426052,N,109.1799079,W
SEC 1 WEST,3.283679,3.210101,3.139793,3.072221,3.012293,2.968436,2.926691,2.87672,2.830188,2.795183,2.776438,2.776391,2.786871,2.784416,2.757596,2.724734,2.713701,2.74853,2.830592,2.93013,2.994574,3.006537,2.989715,2.955904,2.91034,2.860475,2.813511,2.767584,2.721124,2.679274,2.645218,2.619498,2.603591,2.599003,2.613748,2.675574,2.814664,3.005052,14.031,10.638,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:26:15 PM,10000,36.1,GPGGA,2724.2,46.04426078,N,109.1796242,W
SEC 1 WEST,3.31156,3.237906,3.168534,3.0988,3.037451,2.994891,2.952343,2.899553,2.850072,2.813516,2.79233,2.788516,2.795012,2.789787,2.761541,2.726971,2.715012,2.747349,2.824004,2.916432,2.976993,2.987576,2.970372,2.937552,2.893807,2.845448,2.799308,2.754983,2.709803,2.668414,2.635024,2.609571,2.594441,2.589813,2.603828,2.665366,2.80068,2.986919,13.959,11.111,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:26:36 PM,10000,35.5,GPGGA,2746,46.04426123,N,109.17935,W
SEC 1 WEST,3.245266,3.173929,3.106715,3.040746,2.981911,2.938515,2.896531,2.846466,2.799339,2.764133,2.743933,2.741438,2.749108,2.74457,2.717693,2.684999,2.673456,2.705277,2.782669,2.875631,2.935898,2.947413,2.930938,2.898757,2.855226,2.807499,2.762437,2.718312,2.674039,2.633845,2.601074,2.575898,2.561,2.55656,2.570034,2.629727,2.763689,2.94613,14.066,10.717,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:26:58 PM,10000,35.8,GPGGA,2807.2,46.0442618,N,109.1790845,W
SEC 1 WEST,3.337769,3.265247,3.196065,3.128003,3.066836,3.021713,2.978974,2.928066,2.879239,2.842577,2.821094,2.816979,2.823289,2.817347,2.789147,2.755528,2.742249,2.773308,2.849438,2.941308,3.000749,3.012247,2.995717,2.963249,2.918799,2.870729,2.824757,2.779301,2.734197,2.693388,2.659719,2.633827,2.618825,2.613801,2.627155,2.686677,2.820725,3.005311,14.358,10.763,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:27:18 PM,10000,35.7,GPGGA,2827.8,46.04426205,N,109.1788266,W
SEC 1 WEST,3.271698,3.203863,3.136688,3.070287,3.012004,2.971818,2.931377,2.880295,2.832283,2.796703,2.776518,2.773382,2.780591,2.77586,2.748339,2.715152,2.703605,2.736211,2.812715,2.905604,2.96584,2.977696,2.9612,2.929327,2.886135,2.838314,2.792629,2.748454,2.704311,2.663183,2.629858,2.605416,2.590607,2.585709,2.600113,2.661311,2.796564,2.98223,14.209,11.047,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:27:37 PM,10000,35.1,GPGGA,2846.8,46.04426248,N,109.1785887,W
SEC 1 WEST,3.204558,3.137999,3.075368,3.013729,2.956321,2.912081,2.872375,2.826497,2.782228,2.748313,2.729285,2.72683,2.734011,2.730281,2.704387,2.67212,2.66018,2.690847,2.764196,2.852978,2.91121,2.922292,2.906243,2.874888,2.832551,2.78607,2.741623,2.699263,2.656145,2.616842,2.584906,2.560494,2.545805,2.540902,2.553695,2.610484,2.737856,2.912886,13.283,10.9,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:27:57 PM,10000,34.9,GPGGA,2906.8,46.04426287,N,109.1783379,W
SEC 1 WEST,3.274808,3.205317,3.138999,3.073832,3.016446,2.972368,2.929531,2.878901,2.831584,2.795499,2.773749,2.769148,2.774216,2.768175,2.740495,2.707042,2.694382,2.724171,2.79706,2.884979,2.941569,2.951928,2.935769,2.904578,2.862445,2.816218,2.771871,2.728662,2.685597,2.645628,2.613172,2.588431,2.574048,2.569528,2.582755,2.641463,2.772241,2.949485,14.29,10.908,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:28:20 PM,10000,34.7,GPGGA,2929.6,46.04426328,N,109.1780508,W
SEC 1 WEST,3.250802,3.18499,3.124285,3.064121,3.006818,2.959968,2.917335,2.869929,2.82467,2.790246,2.769552,2.766072,2.771883,2.766871,2.740355,2.707712,2.694685,2.725055,2.797065,2.884042,2.940448,2.951813,2.93592,2.905358,2.863936,2.818398,2.773799,2.731445,2.688747,2.6492,2.61616,2.591856,2.577712,2.572419,2.58489,2.643211,2.771716,2.943429,14.106,11.053,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:28:42 PM,10000,34.6,GPGGA,2951.6,46.04426442,N,109.1777757,W
SEC 1 WEST,3.324154,3.249857,3.177613,3.10614,3.045629,3.004657,2.9622,2.907825,2.85632,2.818332,2.796345,2.791582,2.796583,2.790224,2.762875,2.73108,2.723042,2.761672,2.844842,2.938404,2.992608,2.996016,2.972266,2.934988,2.88889,2.839456,2.792819,2.748317,2.703822,2.661873,2.627975,2.603225,2.588882,2.585465,2.602095,2.66768,2.809377,2.999757,13.693,11.275,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:30:26 PM,10000,34.8,GPGGA,3136,46.0441592,N,109.1778844,W
SEC 1 WEST,3.304938,3.233922,3.165033,3.098895,3.040538,2.996915,2.953456,2.901493,2.853068,2.816852,2.797208,2.794904,2.802125,2.797551,2.77017,2.736225,2.724018,2.757963,2.836854,2.931085,2.99115,3.002998,2.986403,2.9538,2.90987,2.861847,2.815755,2.7707,2.725728,2.68394,2.650365,2.624832,2.609872,2.605478,2.619869,2.682313,2.820035,3.006399,13.817,10.909,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:30:51 PM,10000,35,GPGGA,3200.2,46.04415462,N,109.1781913,W
SEC 1 WEST,3.266875,3.19511,3.127598,3.06127,3.000537,2.954574,2.912193,2.861399,2.813051,2.776481,2.755493,2.751508,2.757553,2.752062,2.724119,2.690305,2.677901,2.709532,2.785005,2.875762,2.934783,2.946209,2.930152,2.898306,2.855865,2.808835,2.763559,2.719424,2.675646,2.635108,2.602101,2.577406,2.563168,2.558587,2.572769,2.633653,2.767349,2.949122,14.074,10.898,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:31:16 PM,10000,35,GPGGA,3225.2,46.04415423,N,109.1785089,W
SEC 1 WEST,3.151647,3.082962,3.017635,2.954819,2.899384,2.857288,2.816916,2.76968,2.724498,2.691322,2.673252,2.672064,2.680572,2.678372,2.653033,2.621063,2.609817,2.642616,2.718579,2.810472,2.871062,2.883567,2.867662,2.836173,2.794102,2.747894,2.703451,2.660569,2.61821,2.578775,2.546348,2.522115,2.508286,2.50336,2.516797,2.575472,2.707129,2.886274,13.056,10.992,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:31:40 PM,10000,34.9,GPGGA,3249,46.04415365,N,109.1788107,W
SEC 1 WEST,3.262537,3.191741,3.127215,3.063518,3.001917,2.953017,2.909889,2.861583,2.814872,2.779178,2.75887,2.755461,2.761288,2.756191,2.729626,2.695907,2.68223,2.712517,2.787112,2.877404,2.936458,2.948628,2.93331,2.901616,2.858525,2.812028,2.767066,2.722798,2.679341,2.639734,2.607091,2.581914,2.56736,2.562703,2.575957,2.633835,2.764307,2.943294,13.655,10.619,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:32:01 PM,10000,35.1,GPGGA,3310.8,46.04415343,N,109.1790871,W
SEC 1 WEST,3.333455,3.256649,3.184069,3.113729,3.050056,3.003657,2.959925,2.907067,2.857339,2.821435,2.801853,2.80079,2.810221,2.807286,2.779247,2.744476,2.732237,2.768332,2.85255,2.953873,3.020719,3.034352,3.016839,2.98216,2.936247,2.885443,2.837038,2.79003,2.743314,2.699751,2.664619,2.638103,2.622765,2.617649,2.632496,2.697156,2.840269,3.03703,13.562,11.013,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:32:28 PM,10000,35,GPGGA,3337.2,46.04415292,N,109.1794231,W
SEC 1 WEST,0,0,3.184069,3.113729,3.050056,3.003657,2.959925,2.907067,2.857339,2.821435,2.801853,2.80079,2.810221,2.807286,2.779247,2.744476,2.732237,2.768332,2.85255,2.953873,3.020719,3.034352,3.016839,2.98216,2.936247,2.885443,2.837038,2.79003,2.743314,2.699751,2.664619,2.638103,2.622765,2.617649,2.632496,2.697156,2.840269,3.03703,13.562,11.013,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:32:30 PM,10000,0,,,,,,
SEC 1 WEST,3.27756,3.204459,3.135634,3.070217,3.010501,2.963603,2.91924,2.868595,2.821624,2.786446,2.766364,2.763618,2.771063,2.767009,2.739555,2.705681,2.693162,2.724934,2.802189,2.895598,2.956456,2.968439,2.951854,2.919472,2.875983,2.828453,2.782315,2.738234,2.693696,2.652696,2.61865,2.59354,2.578832,2.573887,2.587633,2.648437,2.782606,2.965904,13.739,10.823,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:32:55 PM,10000,35.3,GPGGA,3404.4,46.04415232,N,109.179769,W
SEC 1 WEST,3.341041,3.264197,3.192609,3.122277,3.057878,3.012011,2.968671,2.916057,2.865318,2.828788,2.807987,2.805399,2.813576,2.810079,2.781579,2.745958,2.73294,2.767877,2.849643,2.948701,3.013485,3.026507,3.008041,2.97333,2.92734,2.877145,2.828713,2.782481,2.736216,2.693243,2.657948,2.631776,2.616167,2.610747,2.625341,2.689001,2.829779,3.022844,12.517,11.202,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:33:23 PM,10000,35.2,GPGGA,3432.2,46.04415183,N,109.1801224,W
SEC 1 WEST,3.238888,3.165159,3.096001,3.029941,2.969727,2.922944,2.879526,2.829524,2.782673,2.747231,2.727746,2.726445,2.73482,2.73075,2.704174,2.670686,2.658751,2.691967,2.771681,2.866822,2.928529,2.941169,2.924975,2.892301,2.848248,2.800038,2.753835,2.708632,2.663661,2.622697,2.589019,2.56336,2.548833,2.544224,2.55856,2.619777,2.756284,2.943205,13.813,10.534,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:33:54 PM,10000,35.6,GPGGA,3503.2,46.04415143,N,109.1805249,W
SEC 1 WEST,3.402346,3.323399,3.248266,3.175401,3.111605,3.063521,3.015873,2.960272,2.909007,2.870324,2.847889,2.844825,2.852752,2.847173,2.816829,2.780969,2.767732,2.801651,2.884327,2.985145,3.049802,3.061675,3.043046,3.00754,2.960146,2.908775,2.8597,2.812457,2.764884,2.720779,2.685104,2.657985,2.641577,2.636145,2.651389,2.716243,2.858482,3.054005,13.276,10.468,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:34:34 PM,10000,35.3,GPGGA,3543.4,46.04415057,N,109.1810957,W
SEC 1 WEST,3.295901,3.224407,3.155998,3.088745,3.029431,2.98651,2.944587,2.892749,2.843185,2.806348,2.784538,2.780765,2.785987,2.78,2.751812,2.717972,2.704973,2.73582,2.811099,2.901473,2.959151,2.96937,2.951929,2.91881,2.875083,2.828447,2.783331,2.740077,2.696353,2.655834,2.622908,2.598311,2.58275,2.57784,2.591943,2.651695,2.783494,2.964347,12.642,10.512,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:35:00 PM,10000,35.3,GPGGA,3610,46.04415007,N,109.1814719,W
SEC 1 WEST,0,0,3.155998,3.088745,3.029431,2.98651,2.944587,2.892749,2.843185,2.806348,2.784538,2.780765,2.785987,2.78,2.751812,2.717972,2.704973,2.73582,2.811099,2.901473,2.959151,2.96937,2.951929,2.91881,2.875083,2.828447,2.783331,2.740077,2.696353,2.655834,2.622908,2.598311,2.58275,2.57784,2.591943,2.651695,2.783494,2.964347,12.642,10.512,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:35:02 PM,10000,0,,,,,,
SEC 1 WEST,3.154505,3.089,3.026239,2.964264,2.909452,2.870919,2.832354,2.78501,2.740067,2.706411,2.687386,2.685967,2.693619,2.689895,2.663682,2.632068,2.621284,2.652265,2.725952,2.815707,2.873398,2.88456,2.869444,2.838983,2.797757,2.753029,2.709865,2.668158,2.626188,2.587727,2.555795,2.532047,2.517988,2.51351,2.526693,2.585401,2.714631,2.890783,13.705,10.524,1.08,-2,1,0.2,Wheat16H,14/08/2019,6:35:24 PM,10000,35.3,GPGGA,3633.4,46.0441495,N,109.1818011,W
